2018-04-04 10:22:56,510 [MainThread:11264] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) QUERY = u'INSERT INTO "django_migrations" ("app", "name", "applied") VALUES (%s, %s, %s)' - PARAMS = (u'auth', u'0002_alter_permission_name_max_length', u'2018-04-04 02:22:56.510000'); args=['auth', u'0002_alter_permission_name_max_length', u'2018-04-04 02:22:56.510000']
2018-04-12 19:02:10,700 [Thread-560:11224] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:02:10,700 [Thread-560:11224] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'p2upanjv2bocrgfl3al62ns29eyn1pnp' AND `django_session`.`expire_date` > '2018-04-12 11:02:10'); args=('p2upanjv2bocrgfl3al62ns29eyn1pnp', u'2018-04-12 11:02:10')
2018-04-12 19:02:10,703 [Thread-560:11224] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_user`.`id`, `shop_user`.`password`, `shop_user`.`last_login`, `shop_user`.`is_superuser`, `shop_user`.`username`, `shop_user`.`first_name`, `shop_user`.`last_name`, `shop_user`.`email`, `shop_user`.`is_staff`, `shop_user`.`is_active`, `shop_user`.`date_joined`, `shop_user`.`avatar`, `shop_user`.`balance`, `shop_user`.`date_reg`, `shop_user`.`mobile`, `shop_user`.`status` FROM `shop_user` WHERE `shop_user`.`id` = 1; args=(1,)
2018-04-12 19:02:10,707 [Thread-560:11224] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:02:38,269 [Thread-583:11448] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:02:38,272 [Thread-583:11448] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:02:38,272 [Thread-583:11448] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'p2upanjv2bocrgfl3al62ns29eyn1pnp' AND `django_session`.`expire_date` > '2018-04-12 11:02:38'); args=('p2upanjv2bocrgfl3al62ns29eyn1pnp', u'2018-04-12 11:02:38')
2018-04-12 19:02:38,273 [Thread-583:11448] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_user`.`id`, `shop_user`.`password`, `shop_user`.`last_login`, `shop_user`.`is_superuser`, `shop_user`.`username`, `shop_user`.`first_name`, `shop_user`.`last_name`, `shop_user`.`email`, `shop_user`.`is_staff`, `shop_user`.`is_active`, `shop_user`.`date_joined`, `shop_user`.`avatar`, `shop_user`.`balance`, `shop_user`.`date_reg`, `shop_user`.`mobile`, `shop_user`.`status` FROM `shop_user` WHERE `shop_user`.`id` = 1; args=(1,)
2018-04-12 19:02:38,278 [Thread-583:11448] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:03:15,230 [Thread-605:12880] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:03:15,232 [Thread-605:12880] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:03:15,233 [Thread-605:12880] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'p2upanjv2bocrgfl3al62ns29eyn1pnp' AND `django_session`.`expire_date` > '2018-04-12 11:03:15'); args=('p2upanjv2bocrgfl3al62ns29eyn1pnp', u'2018-04-12 11:03:15')
2018-04-12 19:03:15,233 [Thread-605:12880] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_user`.`id`, `shop_user`.`password`, `shop_user`.`last_login`, `shop_user`.`is_superuser`, `shop_user`.`username`, `shop_user`.`first_name`, `shop_user`.`last_name`, `shop_user`.`email`, `shop_user`.`is_staff`, `shop_user`.`is_active`, `shop_user`.`date_joined`, `shop_user`.`avatar`, `shop_user`.`balance`, `shop_user`.`date_reg`, `shop_user`.`mobile`, `shop_user`.`status` FROM `shop_user` WHERE `shop_user`.`id` = 1; args=(1,)
2018-04-12 19:03:15,237 [Thread-605:12880] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:03:17,065 [Thread-624:12520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:03:17,071 [Thread-624:12520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:03:17,072 [Thread-624:12520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'p2upanjv2bocrgfl3al62ns29eyn1pnp' AND `django_session`.`expire_date` > '2018-04-12 11:03:17'); args=('p2upanjv2bocrgfl3al62ns29eyn1pnp', u'2018-04-12 11:03:17')
2018-04-12 19:03:17,072 [Thread-624:12520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_user`.`id`, `shop_user`.`password`, `shop_user`.`last_login`, `shop_user`.`is_superuser`, `shop_user`.`username`, `shop_user`.`first_name`, `shop_user`.`last_name`, `shop_user`.`email`, `shop_user`.`is_staff`, `shop_user`.`is_active`, `shop_user`.`date_joined`, `shop_user`.`avatar`, `shop_user`.`balance`, `shop_user`.`date_reg`, `shop_user`.`mobile`, `shop_user`.`status` FROM `shop_user` WHERE `shop_user`.`id` = 1; args=(1,)
2018-04-12 19:03:17,075 [Thread-624:12520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE `django_session`.`session_key` = 'p2upanjv2bocrgfl3al62ns29eyn1pnp'; args=('p2upanjv2bocrgfl3al62ns29eyn1pnp',)
2018-04-12 19:03:17,095 [Thread-624:12520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.020) DELETE FROM `django_session` WHERE `django_session`.`session_key` IN ('p2upanjv2bocrgfl3al62ns29eyn1pnp'); args=(u'p2upanjv2bocrgfl3al62ns29eyn1pnp',)
2018-04-12 19:03:17,144 [Thread-625:8296] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:03:17,144 [Thread-625:8296] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:03:27,125 [Thread-630:10916] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:03:27,127 [Thread-630:10916] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:06:50,078 [Thread-668:5192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:06:50,079 [Thread-668:5192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:07:25,678 [Thread-689:12644] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:07:25,680 [Thread-689:12644] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:07:58,973 [Thread-710:1248] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:07:58,976 [Thread-710:1248] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:08:10,591 [Thread-729:13348] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:08:10,592 [Thread-729:13348] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:08:42,438 [Thread-750:10868] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:08:42,440 [Thread-750:10868] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:09:47,592 [Thread-774:8268] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:09:47,592 [Thread-774:8268] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:09:57,414 [Thread-793:13264] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:09:57,414 [Thread-793:13264] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:10:38,980 [Thread-816:5384] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:10:38,980 [Thread-816:5384] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:11:20,615 [Thread-838:8656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:11:20,618 [Thread-838:8656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:11:48,359 [Thread-858:8328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:11:48,361 [Thread-858:8328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:11:56,318 [Thread-876:13280] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:11:56,319 [Thread-876:13280] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:12:19,802 [Thread-896:13564] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:12:19,806 [Thread-896:13564] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:13:44,576 [Thread-935:2084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:13:44,578 [Thread-935:2084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:19:44,599 [Dummy-1:5748] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:19:44,637 [Dummy-1:5748] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:19:44,638 [Dummy-1:5748] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2018-04-12 19:19:44,641 [Dummy-1:5748] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2018-04-12 19:19:55,927 [Thread-3:12980] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:19:55,928 [Thread-3:12980] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products`; args=()
2018-04-12 19:20:31,323 [Thread-23:9216] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:20:31,325 [Thread-23:9216] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products`; args=()
2018-04-12 19:20:57,170 [Thread-43:13260] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:20:57,171 [Thread-43:13260] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products`; args=()
2018-04-12 19:21:57,178 [Thread-62:9828] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:21:57,180 [Thread-62:9828] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products`; args=()
2018-04-12 19:22:49,851 [Thread-81:8012] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:22:49,854 [Thread-81:8012] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products`; args=()
2018-04-12 19:23:29,938 [Thread-98:12712] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:23:29,940 [Thread-98:12712] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products`; args=()
2018-04-12 19:23:48,954 [Thread-113:14188] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:23:48,956 [Thread-113:14188] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products`; args=()
2018-04-12 19:23:57,384 [Thread-127:2664] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:23:57,384 [Thread-127:2664] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
2018-04-12 19:24:00,016 [Thread-131:9336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:24:00,019 [Thread-131:9336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products`; args=()
2018-04-12 19:24:06,982 [Thread-135:13508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:24:06,983 [Thread-135:13508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products`; args=()
2018-04-12 19:24:11,042 [Thread-137:3292] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 19:24:11,042 [Thread-137:3292] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_products`.`id`, `shop_products`.`title`, `shop_products`.`desc`, `shop_products`.`image`, `shop_products`.`ptype_id`, `shop_products`.`price`, `shop_products`.`stock`, `shop_products`.`time` FROM `shop_products` LIMIT 10; args=()
